,Brand,Continent,Country,Latitude,Longitude,Sentiment
6919,Media Co.,Europe,Belgium,48.8566969,2.3514616,1
6920,Media Co.,Asia,India,22.3511148,78.6677428,0
6921,Media Co.,Europe,Ireland,53.3497645,-6.2602732,-3
6922,Automotive Co.,Europe,Ireland,52.865196,-7.9794599,-3
6923,Media Co.,Asia,Thailand,14.8971921,100.83273,0
6924,Media Co.,Asia,Indonesia,-2.4833826,117.8902853,0
6925,Media Co.,Asia,Indonesia,-2.4833826,117.8902853,-4
6926,Automotive Co.,Europe,United Kingdom,54.7023545,-3.2765753,-1
6927,Media Co.,Asia,Vietnam,13.2904027,108.4265113,4
6928,Media Co.,Asia,India,22.3511148,78.6677428,4
6929,Media Co.,Asia,Indonesia,-2.4833826,117.8902853,0
6930,Media Co.,North America,Bahamas,27.7567667,-81.4639835,-1
6931,Media Co.,North America,Bahamas,27.7567667,-81.4639835,4
6932,Media Co.,Asia,Kazakhstan,47.2286086,65.2093197,0
6933,Automotive Co.,Africa,Ghana,5.5571096,-0.2012376,1
6934,Media Co.,Europe,United Kingdom,51.5073219,-0.1276474,-1
6935,Media Co.,Asia,Philippines,12.7503486,122.7312101,4
6936,Restaurant Chain,Asia,India,22.3511148,78.6677428,-2
6937,Automotive Co.,Europe,Switzerland,46.5218269,6.6327025,2
6938,Automotive Co.,Australia,Australia,-35.2975906,149.1012676,2
6939,Media Co.,North America,United States,39.7837304,-100.4458825,1
6940,Fashion Co.,Europe,United Kingdom,51.5073219,-0.1276474,-1
6941,Fashion Co.,Europe,United Kingdom,51.5073219,-0.1276474,0
6942,Restaurant Chain,Asia,Malaysia,4.5693754,102.2656823,2
6943,Media Co.,Asia,Thailand,14.8971921,100.83273,0
6944,Restaurant Chain,Europe,Spain,38.0634325,-1.67180049055917,0
6945,Restaurant Chain,North America,United States,40.2253569,-82.6881395,0
6946,Automotive Co.,North America,United States,43.6534817,-79.3839347,0
6947,Media Co.,Europe,Portugal,43.3712091,-8.3958768,4
6948,Media Co.,Europe,Denmark,55.6867243,12.5700724,2
6949,Automotive Co.,Europe,United Kingdom,52.5310214,-1.2649062,0
6950,Media Co.,South America,Peru,-12.0621065,-77.0365256,0
6951,Media Co.,Asia,Thailand,14.8971921,100.83273,0
6952,Automotive Co.,Asia,Philippines,10.3095549,123.8931107,2
6953,Automotive Co.,North America,Bermuda,40.7127281,-74.0060152,2
6954,Media Co.,Europe,United Kingdom,54.7023545,-3.2765753,-3
6955,Media Co.,Africa,Nigeria,9.6000359,7.9999721,-3
6956,Media Co.,Europe,Holy See (Vatican City State),42.6384261,12.674297,4
6957,Media Co.,Africa,Morocco,33.5950627,-7.6187768,0
6958,Media Co.,North America,Canada,50.000678,-86.000977,4
6959,Automotive Co.,South America,Ecuador,-0.2201641,-78.5123274,0
6960,Restaurant Chain,South America,Chile,-31.7613365,-71.3187697,2
6961,Automotive Co.,Europe,Finland,59.938732,30.316229,1
6962,Media Co.,Australia,Australia,-33.8548157,151.2164539,1
6963,Automotive Co.,Europe,Finland,59.938732,30.316229,1
6964,Restaurant Chain,Africa,Kenya,-1.30316895,36.8260612241051,0
6965,Media Co.,North America,United States,39.7837304,-100.4458825,2
6966,Automotive Co.,Africa,Nigeria,9.6000359,7.9999721,1
6967,Automotive Co.,Asia,Nepal,28.6517178,77.2219388,0
6968,Fashion Co.,South America,Brazil,-23.5506507,-46.6333824,1
6969,Automotive Co.,Asia,India,16.2915189,80.4541588,2
6970,Automotive Co.,Asia,India,22.3511148,78.6677428,2
6971,Automotive Co.,North America,United States,39.7837304,-100.4458825,0
6972,Automotive Co.,North America,Canada,49.8955367,-97.1384584,-3
6973,Media Co.,North America,Canada,50.000678,-86.000977,0
6974,Automotive Co.,Asia,Vietnam,13.2904027,108.4265113,4
6975,Automotive Co.,Europe,Serbia,45.7538355,21.2257474,0
6976,Fashion Co.,Asia,India,22.2973142,73.1942567,0
6977,Fashion Co.,North America,United States,43.6534817,-79.3839347,0
6978,Automotive Co.,Asia,Vietnam,13.2904027,108.4265113,4
6979,Fashion Co.,Europe,Estonia,58.7523778,25.3319078,0
6980,Automotive Co.,Europe,Holy See (Vatican City State),42.6384261,12.674297,0
6981,Media Co.,Europe,Ireland,52.865196,-7.9794599,3
6982,Automotive Co.,Australia,Australia,-24.7761086,134.755,1
6983,Automotive Co.,Africa,Algeria,28.0000272,2.9999825,1
6984,Media Co.,Europe,United Kingdom,51.5073219,-0.1276474,1
6985,Media Co.,North America,Bahamas,27.7567667,-81.4639835,0
6986,Media Co.,Asia,Thailand,14.8971921,100.83273,2
6987,Fashion Co.,Asia,Sri Lanka,12.9791198,77.5912997,0
6988,Media Co.,Asia,Indonesia,-8.6524973,115.2191175,2
6989,Media Co.,Asia,Thailand,13.7544238,100.4930399,2
6990,Media Co.,Asia,Indonesia,-2.4833826,117.8902853,2
6991,Restaurant Chain,South America,Argentina,-34.9964963,-64.9672817,0
6992,Restaurant Chain,Europe,Portugal,32.6496497,-16.9086783,2
6993,Media Co.,South America,Brazil,-10.3333333,-53.2,0
6994,Media Co.,Asia,India,15.9240905,80.1863809,4
6995,Fashion Co.,Asia,Pakistan,30.7334421,76.7797143,0
6996,Media Co.,Asia,Malaysia,3.1516964,101.6942371,-2
6997,Automotive Co.,North America,Bermuda,41.6500201,-72.7342163,0
6998,Media Co.,Europe,United Kingdom,54.7023545,-3.2765753,0
6999,Restaurant Chain,Asia,Singapore,1.357107,103.8194992,2
7000,Automotive Co.,North America,United States,39.7837304,-100.4458825,-1
7001,Fashion Co.,Asia,Nepal,29.8693496,77.8902124,-3
7002,Automotive Co.,Europe,Andorra,41.3828939,2.1774322,0
7003,Media Co.,Asia,India,22.3511148,78.6677428,4
7004,Media Co.,North America,Bermuda,40.9699889,-77.7278831,0
7005,Automotive Co.,Europe,French,46.603354,1.8883335,0
7006,Automotive Co.,North America,Mexico,34.1446643,-118.6440973,2
7007,Automotive Co.,North America,Bermuda,40.7127281,-74.0060152,3
7008,Media Co.,Europe,Luxembourg,50.938361,6.959974,4
7009,Media Co.,South America,Colombia,2.8894434,-73.783892,4
7010,Automotive Co.,North America,United States,43.6534817,-79.3839347,3
7011,Automotive Co.,Australia,Australia,-24.7761086,134.755,0
7012,Fashion Co.,Asia,Nepal,28.6138954,77.2090057,0
7013,Media Co.,Asia,Korea,36.638392,127.6961188,2
7014,Fashion Co.,Europe,Spain,40.4167047,-3.7035825,-3
7015,Media Co.,Europe,Belgium,50.8465573,4.351697,0
7016,Automotive Co.,Asia,Malaysia,4.5693754,102.2656823,1
7017,Automotive Co.,Asia,Nepal,28.6138954,77.2090057,3
7018,Restaurant Chain,Europe,United Kingdom,54.9738474,-1.6131572,2
7019,Automotive Co.,Europe,Holy See (Vatican City State),41.8933203,12.4829321,5
7020,Media Co.,North America,United States,43.6534817,-79.3839347,5
7021,Fashion Co.,Asia,Nepal,28.6138954,77.2090057,0
7022,Automotive Co.,North America,Bermuda,40.0757384,-74.4041622,3
7023,Automotive Co.,North America,Saint Pierre and Miquelon,52.4760892,-71.8258668,2
7024,Automotive Co.,North America,Bahamas,27.7567667,-81.4639835,1
7025,Media Co.,North America,United States,40.3270127,-86.1746933,3
7026,Automotive Co.,North America,United States,44.4308975,-89.6884637,0
7027,Fashion Co.,Asia,India,19.0759899,72.8773928,0
7028,Automotive Co.,Australia,Australia,-24.7761086,134.755,3
7029,Media Co.,Europe,Greece,38.9953683,21.9877132,0
7030,Media Co.,Asia,Malaysia,4.5693754,102.2656823,0
7031,Fashion Co.,Asia,Singapore,1.357107,103.8194992,-3
7032,Media Co.,Asia,Thailand,14.8971921,100.83273,4
7033,Media Co.,Asia,Indonesia,-2.4833826,117.8902853,4
7034,Automotive Co.,Europe,French,46.603354,1.8883335,0
7035,Media Co.,North America,United States,33.7489924,-84.3902644,0
7036,Automotive Co.,North America,Bahamas,35.6729639,-79.0392919,2
7037,Media Co.,North America,United States,43.6211955,-84.6824346,0
7038,Automotive Co.,Europe,United Kingdom,53.50652485,-2.33744014225767,1
7039,Restaurant Chain,Europe,United Kingdom,53.4071991,-2.99168,0
7040,Media Co.,North America,United States,43.6534817,-79.3839347,0
7041,Media Co.,North America,Bermuda,40.9699889,-77.7278831,-2
7042,Automotive Co.,Asia,Azerbaijan,40.3936294,47.7872508,-3
7043,Media Co.,North America,United States,39.1014537,-84.5124602,-2
7044,Media Co.,North America,Bermuda,40.9699889,-77.7278831,2
7045,Restaurant Chain,Africa,South Africa,-28.8166236,24.991639,0
7046,Restaurant Chain,Europe,United Kingdom,52.4796992,-1.9026911,0
7047,Media Co.,Asia,Turkey,38.9597594,34.9249653,4
7048,Automotive Co.,North America,United States,41.8755616,-87.6244212,0
7049,Automotive Co.,South America,Brazil,-16.680882,-49.2532691,0
7050,Automotive Co.,South America,Brazil,-22.9110137,-43.2093727,2
7051,Media Co.,Europe,United Kingdom,54.7023545,-3.2765753,0
7052,Automotive Co.,Africa,Botswana,-23.1681782,24.5928742,0
7053,Media Co.,Asia,Sri Lanka,7.5554942,80.7137847,4
7054,Automotive Co.,North America,United States,40.7596198,-111.8867975,2
7055,Automotive Co.,North America,Saint Pierre and Miquelon,47.561701,-52.715149,0
7056,Media Co.,Asia,Indonesia,-2.4833826,117.8902853,-3
7057,Fashion Co.,Asia,India,19.0759899,72.8773928,0
7058,Automotive Co.,Africa,Tanzania,-6.8160837,39.2803583,4
7059,Media Co.,Asia,Korea,36.638392,127.6961188,1
7060,Restaurant Chain,Europe,United Kingdom,53.4071991,-2.99168,0
7061,Restaurant Chain,North America,United States,30.8703881,-92.007126,0
7062,Media Co.,Asia,Malaysia,4.5693754,102.2656823,4
7063,Automotive Co.,Europe,United Kingdom,54.7023545,-3.2765753,3
7064,Media Co.,North America,Bermuda,40.0757384,-74.4041622,0
7065,Media Co.,Asia,Turkey,41.0096334,28.9651646,4
7066,Automotive Co.,North America,United States,39.7837304,-100.4458825,0
7067,Media Co.,Asia,Nepal,27.1303344,80.859666,4
7068,Media Co.,Africa,Tunisia,33.8439408,9.400138,4
7069,Media Co.,Europe,Denmark,55.670249,10.3333283,2
7070,Media Co.,North America,Bermuda,40.7127281,-74.0060152,0
7071,Media Co.,Asia,Philippines,12.7503486,122.7312101,0
7072,Automotive Co.,Europe,French,46.603354,1.8883335,3
7073,Media Co.,Asia,Singapore,1.4728119,103.7642651,0
7074,Media Co.,Asia,Philippines,12.7503486,122.7312101,4
7075,Automotive Co.,North America,United States,37.7790262,-122.419906,2
7076,Media Co.,Asia,Christmas Island,-6.1753942,106.827183,2
7077,Media Co.,Asia,Thailand,14.8971921,100.83273,0
7078,Automotive Co.,Asia,Singapore,1.357107,103.8194992,2
7079,Media Co.,South America,Guyana,10.8677845,-60.9821067,0
7080,Automotive Co.,North America,United States,41.8755616,-87.6244212,3
7081,Restaurant Chain,Europe,United Kingdom,52.5310214,-1.2649062,3
7082,Automotive Co.,Australia,Australia,-37.8142176,144.9631608,2
7083,Automotive Co.,North America,United States,41.8755616,-87.6244212,4
7084,Restaurant Chain,North America,Montserrat,16.23051025,-61.6871260213885,0
7085,Restaurant Chain,North America,United States,42.9632405,-85.6678639,0
7086,Media Co.,North America,Canada,47.6038321,-122.3300624,4
7087,Media Co.,Asia,Brunei Darussalam,5.4257359,117.0326392,0
7088,Automotive Co.,North America,United States,39.7837304,-100.4458825,4
7089,Restaurant Chain,Africa,Tunisia,33.8439408,9.400138,2
7090,Automotive Co.,North America,United States,29.7589382,-95.3676974,1
7091,Automotive Co.,Europe,United Kingdom,51.4510191,-0.993491440497516,0
7092,Media Co.,North America,Bermuda,40.9699889,-77.7278831,0
7093,Media Co.,South America,Chile,-33.4377756,-70.6504502,0
7094,Media Co.,South America,Brazil,-16.680882,-49.2532691,0
7095,Media Co.,Asia,Vietnam,13.2904027,108.4265113,4
7096,Automotive Co.,North America,United States,29.7589382,-95.3676974,0
7097,Fashion Co.,North America,Bermuda,40.0757384,-74.4041622,-4
7098,Automotive Co.,North America,United States,36.7014631,-118.755997,3
7099,Media Co.,South America,Argentina,-36.3789925,-60.3855889,4
7100,Media Co.,Europe,Portugal,40.640496,-8.6537841,4
7101,Media Co.,Europe,United Kingdom,51.5073219,-0.1276474,-3
7102,Automotive Co.,Australia,Australia,-24.7761086,134.755,0
7103,Media Co.,North America,United States,41.8755616,-87.6244212,0
7104,Media Co.,Europe,Portugal,38.9540269,-5.8619466,3
7105,Media Co.,North America,Canada,49.2608724,-123.1139529,2
7106,Automotive Co.,Australia,Australia,-24.7761086,134.755,0
7107,Media Co.,Asia,Malaysia,5.4021302,102.0635972,0
7108,Media Co.,Europe,United Kingdom,54.7023545,-3.2765753,0
7109,Restaurant Chain,South America,Brazil,-10.3333333,-53.2,-1
7110,Media Co.,North America,United States,43.6534817,-79.3839347,3
7111,Media Co.,North America,United States,41.8755616,-87.6244212,-3
7112,Automotive Co.,Africa,Nigeria,9.6000359,7.9999721,1
7113,Media Co.,South America,Brazil,-16.680882,-49.2532691,0
7114,Restaurant Chain,North America,Bermuda,40.82958275,-73.926521184919,2
7115,Fashion Co.,Europe,Norway,59.9133301,10.7389701,0
7116,Automotive Co.,Europe,Liechtenstein,48.3668041,10.8986971,0
7117,Media Co.,Asia,Brunei Darussalam,4.4137155,114.5653908,0
7118,Media Co.,Asia,Malaysia,3.2083304,101.304146,0
7119,Automotive Co.,North America,Bermuda,39.2908816,-76.610759,4
7120,Media Co.,South America,Chile,-31.7613365,-71.3187697,4
7121,Automotive Co.,North America,United States,36.7014631,-118.755997,0
7122,Media Co.,Europe,Ireland,53.3497645,-6.2602732,0
7123,Automotive Co.,North America,Bermuda,40.9699889,-77.7278831,4
7124,Automotive Co.,North America,United States,43.6534817,-79.3839347,0
7125,Restaurant Chain,North America,El Salvador,13.8000382,-88.9140683,2
7126,Media Co.,North America,Bermuda,40.9699889,-77.7278831,0
7127,Media Co.,Asia,Thailand,14.8971921,100.83273,0
7128,Restaurant Chain,Asia,Indonesia,-2.4833826,117.8902853,2
7129,Media Co.,North America,Bahamas,28.5421109,-81.3790304,0
7130,Media Co.,North America,Bahamas,28.5421109,-81.3790304,0
7131,Automotive Co.,Australia,Australia,-24.7761086,134.755,1
7132,Fashion Co.,Europe,United Kingdom,54.7023545,-3.2765753,1
7133,Media Co.,North America,United States,39.7589478,-84.1916069,2
7134,Media Co.,Europe,Portugal,40.0332629,-7.8896263,0
7135,Media Co.,North America,United States,40.3270127,-86.1746933,4
7136,Media Co.,North America,United States,39.7837304,-100.4458825,4
7137,Media Co.,Europe,The Netherlands,52.5001698,5.7480821,5
7138,Restaurant Chain,North America,Bermuda,40.0757384,-74.4041622,0
7139,Media Co.,North America,Bermuda,40.0757384,-74.4041622,0
7140,Fashion Co.,Asia,India,22.3511148,78.6677428,0
7141,Media Co.,North America,United States,39.9622601,-83.0007065,2
7142,Media Co.,North America,United States,38.7604815,-92.5617875,-4
7143,Media Co.,Asia,Philippines,12.7503486,122.7312101,4
7144,Automotive Co.,North America,United States,45.9896587,-94.6113288,3
7145,Automotive Co.,North America,Saint Pierre and Miquelon,45.4972159,-73.6103642,0
7146,Automotive Co.,Europe,Germany,52.5170365,13.3888599,5
7147,Media Co.,Asia,Indonesia,-2.4833826,117.8902853,0
7148,Media Co.,Asia,Pakistan,30.3308401,71.247499,4
7149,Media Co.,Europe,United Kingdom,54.7023545,-3.2765753,4
7150,Automotive Co.,Africa,Nigeria,9.6000359,7.9999721,0
7151,Media Co.,Asia,United Arab Emirates,24.0002488,53.9994829,2
7152,Media Co.,Europe,United Kingdom,51.5073219,-0.1276474,0
7153,Automotive Co.,Asia,Malaysia,4.5693754,102.2656823,2
7154,Automotive Co.,North America,United States,39.7837304,-100.4458825,2
7155,Automotive Co.,North America,United States,39.7837304,-100.4458825,3
7156,Automotive Co.,North America,Bahamas,28.5421109,-81.3790304,2
7157,Fashion Co.,Europe,United Kingdom,52.802742,-1.629917,0
7158,Media Co.,North America,Bermuda,42.6511674,-73.754968,3
7159,Media Co.,South America,Paraguay,-23.3165935,-58.1693445,4
7160,Media Co.,North America,Canada,55.001251,-125.002441,0
7161,Restaurant Chain,Asia,Nepal,28.6138954,77.2090057,2
7162,Media Co.,Asia,Indonesia,1.5574127,110.3439862,-1
7163,Media Co.,Asia,Thailand,14.8971921,100.83273,0
7164,Media Co.,North America,Panama,8.559559,-81.1308434,0
7165,Automotive Co.,Asia,Singapore,1.357107,103.8194992,4
7166,Automotive Co.,North America,Bermuda,40.7127281,-74.0060152,-2
7167,Restaurant Chain,Africa,Egypt,26.2540493,29.2675469,0
7168,Automotive Co.,Africa,Nigeria,9.6000359,7.9999721,0
7169,Automotive Co.,Africa,Kenya,1.4419683,38.4313975,2
7170,Media Co.,North America,Bahamas,28.5421109,-81.3790304,0
7171,Media Co.,North America,Bermuda,41.6500201,-72.7342163,0
7172,Automotive Co.,Europe,United Kingdom,54.7023545,-3.2765753,1
7173,Automotive Co.,Africa,Nigeria,9.6000359,7.9999721,1
7174,Media Co.,Europe,Belgium,49.2577886,4.031926,0
7175,Automotive Co.,North America,United States,42.4733689,-83.2218731,2
7176,Media Co.,South America,Peru,-6.8699697,-75.0458515,3
7177,Media Co.,North America,Mexico,34.1816482,-118.3258554,-2
7178,Automotive Co.,South America,Chile,-31.7613365,-71.3187697,-2
7179,Media Co.,Australia,Australia,-24.7761086,134.755,2
7180,Media Co.,Asia,Indonesia,-7.9771206,112.6340291,-4
7181,Media Co.,Europe,Norway,59.9133301,10.7389701,0
7182,Media Co.,North America,Bermuda,42.3602534,-71.0582912,0
7183,Restaurant Chain,South America,Peru,-12.0621065,-77.0365256,0
7184,Automotive Co.,Asia,Nepal,25.7744929,85.8662681337012,1
7185,Media Co.,Asia,India,22.3511148,78.6677428,4
7186,Automotive Co.,North America,Bahamas,26.2378597,-80.1247667,0
7187,Media Co.,South America,Peru,-12.0621065,-77.0365256,4
7188,Media Co.,Europe,United Kingdom,52.2928116,-3.73893,2
7189,Media Co.,Europe,United Kingdom,51.5073219,-0.1276474,2
7190,Media Co.,North America,United States,43.5460516,-80.2493276,3
7191,Automotive Co.,Europe,Belgium,51.0538286,3.7250121,2
7192,Restaurant Chain,North America,United States,39.7837304,-100.4458825,0
7193,Automotive Co.,North America,United States,39.7837304,-100.4458825,-2
7194,Media Co.,North America,Mexico,33.8347516,-117.911732,-1
7195,Media Co.,North America,Canada,55.001251,-125.002441,0
7196,Media Co.,North America,Canada,49.8955367,-97.1384584,0
7197,Restaurant Chain,South America,Peru,-12.0621065,-77.0365256,0
7198,Automotive Co.,North America,Saint Pierre and Miquelon,45.1960403,-63.1653789,2
7199,Media Co.,North America,United States,29.7589382,-95.3676974,-2
7200,Media Co.,Asia,Thailand,13.7544238,100.4930399,2
7201,Automotive Co.,Africa,Chad,11.5024338,17.7578122,4
7202,Media Co.,North America,United States,30.8703881,-92.007126,3
7203,Media Co.,North America,Bermuda,38.8949924,-77.0365581,3
7204,Automotive Co.,North America,Bermuda,40.7127281,-74.0060152,0
7205,Media Co.,North America,Bermuda,41.6500201,-72.7342163,0
7206,Restaurant Chain,South America,Peru,-12.0621065,-77.0365256,0
7207,Automotive Co.,Asia,Japan,35.6828387,139.7594549,4
7208,Automotive Co.,North America,Bermuda,40.704756,-74.006889,-2
7209,Restaurant Chain,South America,Peru,-12.0621065,-77.0365256,0
7210,Automotive Co.,Asia,Singapore,1.357107,103.8194992,5
7211,Media Co.,North America,Bahamas,28.5421109,-81.3790304,-2
7212,Media Co.,Europe,United Kingdom,54.7023545,-3.2765753,0
7213,Restaurant Chain,South America,Peru,-12.0621065,-77.0365256,0
7214,Automotive Co.,North America,Bermuda,40.9699889,-77.7278831,4
7215,Media Co.,North America,Bermuda,40.7127281,-74.0060152,3
7216,Automotive Co.,North America,United States,39.7837304,-100.4458825,1
7217,Automotive Co.,North America,Bahamas,25.7929198,-80.1353006,0
7218,Media Co.,North America,United States,40.3270127,-86.1746933,4
7219,Restaurant Chain,South America,Peru,-12.0621065,-77.0365256,0
7220,Media Co.,Asia,Thailand,13.7544238,100.4930399,2
7221,Automotive Co.,Asia,Sri Lanka,7.5554942,80.7137847,-2
7222,Automotive Co.,North America,United States,42.317099,-83.0353434,0
7223,Media Co.,North America,United States,40.3270127,-86.1746933,4
7224,Media Co.,North America,Mexico,34.0536909,-118.242766,0
7225,Media Co.,Asia,Philippines,12.7503486,122.7312101,4
7226,Restaurant Chain,South America,Peru,-12.0621065,-77.0365256,0
7227,Restaurant Chain,Europe,Belgium,48.8566969,2.3514616,0
7228,Automotive Co.,Europe,Portugal,40.0332629,-7.8896263,2
7229,Automotive Co.,South America,Brazil,-10.3333333,-53.2,4
7230,Automotive Co.,North America,United States,39.7837304,-100.4458825,0
7231,Fashion Co.,Asia,India,18.521428,73.8544541,0
7232,Fashion Co.,Asia,Malaysia,4.5693754,102.2656823,0
7233,Media Co.,Asia,Philippines,10.1643669,123.7058322,4
7234,Fashion Co.,Asia,India,19.0759899,72.8773928,0
7235,Automotive Co.,North America,Bermuda,39.5162234,-76.9382069,4
7236,Restaurant Chain,North America,United States,33.2588817,-86.8295337,4
7237,Automotive Co.,Asia,Sri Lanka,12.9791198,77.5912997,0
7238,Media Co.,Europe,United Kingdom,52.5310214,-1.2649062,-3
7239,Automotive Co.,North America,United States,36.1672559,-115.148516,2
7240,Media Co.,North America,United States,34.5708167,-105.993007,0
7241,Media Co.,South America,Uruguay,-34.6075682,-58.4370894,0
7242,Automotive Co.,Asia,Pakistan,30.3308401,71.247499,0
7243,Media Co.,Europe,United Kingdom,51.5073219,-0.1276474,2
7244,Media Co.,Asia,India,22.3511148,78.6677428,4
7245,Media Co.,Asia,Korea,36.638392,127.6961188,-4
7246,Fashion Co.,Europe,United Kingdom,53.5527719,-1.4827755,-2
7247,Automotive Co.,Asia,Malaysia,3.1516964,101.6942371,-2
7248,Restaurant Chain,Oceania,New Zealand,-41.5000831,172.8344077,2
7249,Automotive Co.,Europe,Liechtenstein,48.1371079,11.5753822,0
7250,Media Co.,Europe,United Kingdom,53.4794892,-2.2451148,2
7251,Media Co.,North America,United States,39.7837304,-100.4458825,0
7252,Automotive Co.,Africa,Nigeria,9.6000359,7.9999721,0
7253,Media Co.,Europe,Belgium,51.5388241,0.7128137,0
7254,Automotive Co.,North America,United States,39.7837304,-100.4458825,2
7255,Automotive Co.,Europe,United Kingdom,54.5964411,-5.9302761,2
7256,Media Co.,Oceania,New Zealand,-41.5000831,172.8344077,4
7257,Media Co.,Europe,The Netherlands,52.5001698,5.7480821,5
7258,Automotive Co.,Europe,Germany,51.0834196,10.4234469,4
7259,Restaurant Chain,Europe,Belgium,48.8566969,2.3514616,-3
7260,Automotive Co.,North America,Bahamas,35.2272086,-80.8430827,0
7261,Automotive Co.,North America,United States,39.7837304,-100.4458825,2
7262,Automotive Co.,Asia,Korea,36.638392,127.6961188,4
7263,Automotive Co.,North America,Bermuda,39.5162234,-76.9382069,0
7264,Media Co.,North America,Mexico,34.0536909,-118.242766,0
7265,Automotive Co.,North America,Mexico,22.5000485,-100.0000375,0
7266,Fashion Co.,Europe,United Kingdom,52.5050033,-1.96439612333127,-3
7267,Restaurant Chain,North America,United States,39.7837304,-100.4458825,0
7268,Media Co.,South America,Brazil,-23.5506507,-46.6333824,1
7269,Automotive Co.,North America,United States,30.2711286,-97.7436995,-4
7270,Automotive Co.,North America,United States,31.8160381,-99.5120986,0
7271,Media Co.,Asia,Malaysia,4.5693754,102.2656823,3
7272,Media Co.,North America,Mexico,34.0536909,-118.242766,3
7273,Automotive Co.,North America,United States,31.8160381,-99.5120986,2
7274,Media Co.,Europe,Ukraine,49.4871968,31.2718321,2
7275,Automotive Co.,North America,Saint Pierre and Miquelon,45.421106,-75.690308,0
7276,Automotive Co.,Europe,Estonia,60.1674881,24.9427473,0
7277,Media Co.,Europe,Denmark,55.6867243,12.5700724,0
7278,Automotive Co.,Europe,United Kingdom,53.4071991,-2.99168,2
7279,Automotive Co.,Europe,Sweden,59.6749712,14.5208584,0
7280,Media Co.,Asia,Thailand,13.7544238,100.4930399,0
7281,Automotive Co.,North America,United States,41.8755616,-87.6244212,2
7282,Automotive Co.,Asia,India,22.3511148,78.6677428,1
7283,Automotive Co.,Asia,Sri Lanka,13.0836939,80.270186,-2
7284,Automotive Co.,Asia,India,19.0759899,72.8773928,0
7285,Automotive Co.,North America,United States,39.7837304,-100.4458825,2
7286,Automotive Co.,Europe,Greece,37.9839412,23.7283052,1
7287,Automotive Co.,Asia,India,18.521428,73.8544541,0
7288,Media Co.,Asia,Thailand,14.8971921,100.83273,0
7289,Media Co.,North America,United States,38.7251776,-105.607716,0
7290,Automotive Co.,North America,United States,38.7251776,-105.607716,1
7291,Automotive Co.,Europe,Switzerland,46.7985624,8.2319736,0
7292,Restaurant Chain,Europe,United Kingdom,53.4794892,-2.2451148,1
7293,Media Co.,North America,United States,35.7730076,-86.2820081,-1
7294,Fashion Co.,Europe,United Kingdom,52.5050033,-1.96439612333127,-4
7295,Media Co.,Asia,Philippines,12.7503486,122.7312101,0
7296,Fashion Co.,Europe,United Kingdom,51.5073219,-0.1276474,-1
7297,Fashion Co.,Europe,United Kingdom,52.5050033,-1.96439612333127,-2
7298,Media Co.,Africa,South Africa,-28.8166236,24.991639,2
7299,Automotive Co.,North America,Bermuda,40.7127281,-74.0060152,3
7300,Media Co.,Africa,South Africa,-33.928992,18.417396,-1
7301,Automotive Co.,North America,United States,39.7589478,-84.1916069,-3
7302,Media Co.,Asia,Japan,36.5748441,139.2394179,3
7303,Automotive Co.,North America,United States,38.4758406,-80.8408415,1
7304,Media Co.,North America,United States,34.395342,-111.763275,3
7305,Media Co.,North America,Bahamas,27.7567667,-81.4639835,0
7306,Automotive Co.,Europe,Sweden,59.6749712,14.5208584,0
7307,Media Co.,Europe,United Kingdom,51.5073219,-0.1276474,4
7308,Media Co.,Asia,Japan,36.5748441,139.2394179,0
7309,Automotive Co.,North America,United States,36.7014631,-118.755997,-1
7310,Automotive Co.,Africa,Nigeria,9.6000359,7.9999721,4
7311,Media Co.,Asia,Japan,36.5748441,139.2394179,3
7312,Media Co.,North America,Canada,49.2608724,-123.1139529,4
7313,Fashion Co.,Europe,United Kingdom,50.8214626,-0.1400561,-1
7314,Media Co.,South America,Venezuela,8.0018709,-66.1109318,0
7315,Automotive Co.,Africa,Nigeria,9.6000359,7.9999721,2
7316,Media Co.,Asia,Philippines,12.7503486,122.7312101,0
7317,Automotive Co.,Asia,Sri Lanka,7.5554942,80.7137847,3
7318,Media Co.,Europe,United Kingdom,51.693539,-4.9392016,4
7319,Media Co.,Asia,India,19.0759899,72.8773928,4
7320,Media Co.,Europe,The Netherlands,52.3727598,4.8936041,2
7321,Media Co.,Europe,The Netherlands,52.628606,1.29227,0
7322,Automotive Co.,North America,United States,38.7251776,-105.607716,0
7323,Media Co.,Asia,India,22.3511148,78.6677428,0
7324,Automotive Co.,Africa,Nigeria,10.3825318,7.8533226,-1
7325,Automotive Co.,Africa,Kenya,-1.30316895,36.8260612241051,2
7326,Media Co.,South America,Venezuela,8.0018709,-66.1109318,0
7327,Automotive Co.,North America,Bahamas,25.7741728,-80.19362,2
7328,Media Co.,North America,Canada,61.0666922,-107.991707,3
7329,Automotive Co.,North America,United States,38.7251776,-105.607716,0
7330,Automotive Co.,North America,Mexico,33.7690164,-118.191604,-3
7331,Automotive Co.,North America,United States,40.0796606,-89.4337288,0
7332,Media Co.,Australia,Australia,-37.8142176,144.9631608,2
7333,Media Co.,Asia,Philippines,10.2457369,123.8479342,0
7334,Media Co.,Asia,Philippines,12.7503486,122.7312101,2
7335,Restaurant Chain,Europe,United Kingdom,53.3899497,-2.5943178,-2
7336,Media Co.,Asia,Vietnam,13.2904027,108.4265113,2
